Provider_ID,Hospital_Name,Address,City,State,ZIP_Code,Phone_Number,Condition,Score,Sample,Location,Hospital_overall_rating
390058,"CARLISLE REGIONAL MEDICAL CENTER","361 ALEXANDER SPRING ROAD",CARLISLE,PA,17015,7172491212,"Emergency Department",35,434,"361 ALEXANDER SPRING ROAD
CARLISLE, PA
(40.184767, -77.223007)",4
390137,"WILKES-BARRE GENERAL HOSPITAL","575 NORTH RIVER STREET",WILKES-BARRE,PA,18764,5708298111,"Emergency Department",29,401,"575 NORTH RIVER STREET
WILKES-BARRE, PA
(41.258261, -75.868165)",1
390113,"MEADVILLE MEDICAL CENTER","751 LIBERTY STREET",MEADVILLE,PA,16335,8143335000,"Emergency Department",19,3596,"751 LIBERTY STREET
MEADVILLE, PA
(41.641788, -80.146336)",3
390114,"MAGEE WOMENS HOSPITAL OF UPMC HEALTH SYSTEM","300 HALKET STREET",PITTSBURGH,PA,15213,4126414010,"Emergency Department",5,620,"300 HALKET STREET
PITTSBURGH, PA
(40.437077, -79.959546)",4
390117,"UPMC BEDFORD MEMORIAL","10455 LINCOLN HIGHWAY",EVERETT,PA,15537,8146236161,"Emergency Department",7,592,"10455 LINCOLN HIGHWAY
EVERETT, PA
(40.024721, -78.433255)",4
390119,"MOSES TAYLOR HOSPITAL","700 QUINCY AVENUE",SCRANTON,PA,18510,5703402100,"Emergency Department",31,421,"700 QUINCY AVENUE
SCRANTON, PA
(41.410675, -75.650814)",1
390133,"LEHIGH VALLEY HOSPITAL","1200 SOUTH CEDAR CREST BOULVARD",ALLENTOWN,PA,18105,6104022273,"Emergency Department",34,1586,"1200 SOUTH CEDAR CREST BOULVARD
ALLENTOWN, PA
(40.566772, -75.518672)",3
390110,"CONEMAUGH MEMORIAL MEDICAL CENTER","1086 FRANKLIN STREET",JOHNSTOWN,PA,15905,8145349000,"Emergency Department",22,1311,"1086 FRANKLIN STREET
JOHNSTOWN, PA
(40.305198, -78.918249)",2
390065,"GETTYSBURG HOSPITAL","147 GETTYS STREET",GETTYSBURG,PA,17325,7173342121,"Emergency Department",42,385,"147 GETTYS STREET
GETTYSBURG, PA
(39.823317, -77.234044)",4
390100,"LANCASTER GENERAL HOSPITAL","555 NORTH DUKE STREET",LANCASTER,PA,17604,7172995511,"Emergency Department",17,406,"555 NORTH DUKE STREET
LANCASTER, PA
(40.046975, -76.305328)",5
390061,"LANCASTER REGIONAL MEDICAL CENTER","250 COLLEGE AVENUE",LANCASTER,PA,17604,7172918123,"Emergency Department",17,429,"250 COLLEGE AVENUE
LANCASTER, PA
(40.040493, -76.320679)",3
390107,"UPMC PASSAVANT","9100 BABCOCK BOULEVARD",PITTSBURGH,PA,15237,4123676700,"Emergency Department",13,622,"9100 BABCOCK BOULEVARD
PITTSBURGH, PA
(40.568235, -80.016518)",4
390086,"PENN HIGHLANDS DUBOIS","100 HOSPITAL AVENUE",DUBOIS,PA,15801,8143712200,"Emergency Department",28,419,"100 HOSPITAL AVENUE
DUBOIS, PA
(41.114349, -78.775736)",3
390091,"UPMC NORTHWEST","100 FAIRFIELD DRIVE",SENECA,PA,16346,8146767600,"Emergency Department",10,623,"100 FAIRFIELD DRIVE
SENECA, PA
(41.360026, -79.707926)",4
390090,"WEST PENN HOSPITAL","4800 FRIENDSHIP AVENUE",PITTSBURGH,PA,15224,4125785000,"Emergency Department",11,477,"4800 FRIENDSHIP AVENUE
PITTSBURGH, PA
(40.462419, -79.946435)",3
440200,"SAINT THOMAS STONES RIVER HOSPITAL","324 DOOLITTLE ROAD",WOODBURY,TN,37190,6155634001,"Emergency Department",25,407,"324 DOOLITTLE ROAD
WOODBURY, TN
(35.832865, -86.072943)",3
440182,"MCKENZIE REGIONAL HOSPITAL","161 HOSPITAL DRIVE","MC KENZIE",TN,38201,7313525344,"Emergency Department",32,428,"161 HOSPITAL DRIVE
MC KENZIE, TN
(36.137556, -88.49072)",3
390125,"WAYNE MEMORIAL HOSPITAL","601 PARK STREET",HONESDALE,PA,18431,5702538100,"Emergency Department",27,384,"601 PARK STREET
HONESDALE, PA
(41.576284, -75.259796)",2
390145,"EXCELA HEALTH WESTMORELAND HOSPITAL","532 WEST PITTSBURGH STREET",GREENSBURG,PA,15601,4128325050,"Emergency Department",16,501,"532 WEST PITTSBURGH STREET
GREENSBURG, PA
(40.301324, -79.555558)",3
390071,"LOCK HAVEN HOSPITAL","24 CREE DRIVE","LOCK HAVEN",PA,17745,5708935024,"Emergency Department",12,429,"24 CREE DRIVE
LOCK HAVEN, PA
(41.132812, -77.470183)",4
390174,"THOMAS JEFFERSON UNIVERSITY HOSPITAL","111 SOUTH 11TH STREET",PHILADELPHIA,PA,19107,2159556000,"Emergency Department",29,762,"111 SOUTH 11TH STREET
PHILADELPHIA, PA
(39.949646, -75.158761)",4
390173,"INDIANA REGIONAL MEDICAL CENTER","835 HOSPITAL ROAD",INDIANA,PA,15701,7243577000,"Emergency Department",22,370,"835 HOSPITAL ROAD
INDIANA, PA
(40.608642, -79.158891)",2
390184,"HIGHLANDS HOSPITAL","401 EAST MURPHY AVENUE",CONNELLSVILLE,PA,15425,7246281500,"Emergency Department",22,356,"401 EAST MURPHY AVENUE
CONNELLSVILLE, PA
(40.023373, -79.586216)",3
170166,"MORTON COUNTY HOSPITAL","445 N HILLTOP",ELKHART,KS,67950,6206972141,"Emergency Department",24,343,"445 N HILLTOP
ELKHART, KS
",3
390157,"OHIO VALLEY GENERAL HOSPITAL","25 HECKEL ROAD","MCKEES ROCKS",PA,15136,4127776161,"Emergency Department",17,395,"25 HECKEL ROAD
MCKEES ROCKS, PA
(40.472422, -80.092873)",2
390147,"MONONGAHELA VALLEY HOSPITAL","1163 COUNTRY CLUB ROAD",MONONGAHELA,PA,15063,7242581000,"Emergency Department",26,1053,"1163 COUNTRY CLUB ROAD
MONONGAHELA, PA
(40.181578, -79.916276)",4
390160,"CANONSBURG GENERAL HOSPITAL","100 MEDICAL BOULEVARD",CANONSBURG,PA,15317,7248735892,"Emergency Department",6,501,"100 MEDICAL BOULEVARD
CANONSBURG, PA
(40.248477, -80.190434)",4
390179,"CHESTER COUNTY HOSPITAL","701 EAST MARSHALL STREET","WEST CHESTER",PA,19380,6104315000,"Emergency Department",16,1028,"701 EAST MARSHALL STREET
WEST CHESTER, PA
(39.97186, -75.600924)",5
390183,"ST LUKE'S MINERS MEMORIAL HOSPITAL","360 W RUDDLE STREET",COALDALE,PA,18218,5706452131,"Emergency Department",25,379,"360 W RUDDLE STREET
COALDALE, PA
(40.821619, -75.914152)",5
390162,"EASTON HOSPITAL","250 SOUTH 21ST STREET",EASTON,PA,18042,6102504076,"Emergency Department",14,414,"250 SOUTH 21ST STREET
EASTON, PA
(40.686518, -75.242897)",2
390192,"TYLER MEMORIAL HOSPITAL","5950 STATE ROUTE 6 WEST",TUNKHANNOCK,PA,18657,5708362161,"Emergency Department",12,433,"5950 STATE ROUTE 6 WEST
TUNKHANNOCK, PA
(41.576651, -75.969825)",4
390185,"LEHIGH VALLEY HOSPITAL - HAZLETON","700 EAST BROAD STREET",HAZLETON,PA,18201,5705014000,"Emergency Department",55,468,"700 EAST BROAD STREET
HAZLETON, PA
(40.950464, -75.963454)",2
390164,"UPMC PRESBYTERIAN SHADYSIDE","200 LOTHROP STREET",PITTSBURGH,PA,15213,4126478788,"Emergency Department",13,620,"200 LOTHROP STREET
PITTSBURGH, PA
(40.441824, -79.960769)",2
390150,"WASHINGTON HEALTH SYSTEM GREENE","350 BONAR AVENUE",WAYNESBURG,PA,15370,7246272602,"Emergency Department",11,807,"350 BONAR AVENUE
WAYNESBURG, PA
(39.900605, -80.173929)",3
390153,"MAIN LINE HOSPITAL PAOLI","255 WEST LANCASTER AVENUE",PAOLI,PA,19301,6106481000,"Emergency Department",27,384,"255 WEST LANCASTER AVENUE
PAOLI, PA
(40.042098, -75.499817)",5
390178,"UPMC HORIZON","110 NORTH MAIN STREET",GREENVILLE,PA,16125,7245882100,"Emergency Department",21,611,"110 NORTH MAIN STREET
GREENVILLE, PA
(41.411126, -80.372201)",3
390151,"CHAMBERSBURG HOSPITAL","112 NORTH SEVENTH STREET",CHAMBERSBURG,PA,17201,7172673000,"Emergency Department",28,427,"112 NORTH SEVENTH STREET
CHAMBERSBURG, PA
(39.934915, -77.647451)",4
391304,"BUCKTAIL MEDICAL CENTER","1001 PINE STREET",RENOVO,PA,17764,5709231000,"Emergency Department",11,282,"1001 PINE STREET
RENOVO, PA
(41.326938, -77.737445)","Not Available"
391301,"MUNCY VALLEY HOSPITAL","215 EAST WATER STREET",MUNCY,PA,17756,5705468282,"Emergency Department",22,492,"215 EAST WATER STREET
MUNCY, PA
(41.209114, -76.775312)",4
390228,"ST CLAIR HOSPITAL","1000 BOWER HILL ROAD",PITTSBURGH,PA,15243,4129424000,"Emergency Department",27,227,"1000 BOWER HILL ROAD
PITTSBURGH, PA
(40.376775, -80.066966)",4
390226,"PENNSYLVANIA HOSPITAL","800 SPRUCE STREET",PHILADELPHIA,PA,19107,2158293000,"Emergency Department",36,448,"800 SPRUCE STREET
PHILADELPHIA, PA
(39.945872, -75.155881)",2
171303,"LANE COUNTY HOSPITAL","235 WEST VINE  PO BOX 969",DIGHTON,KS,67839,6203975321,"Emergency Department","Not Available","Not Available","235 WEST VINE PO BOX 969
DIGHTON, KS
","Not Available"
390328,"UPMC EAST","2775 MOSSIDE BOULEVARD",MONROEVILLE,PA,15146,4123573000,"Emergency Department",15,614,"2775 MOSSIDE BOULEVARD
MONROEVILLE, PA
(40.437014, -79.758458)",3
390220,"JENNERSVILLE REGIONAL HOSPITAL","1015 WEST BALTIMORE PIKE","WEST GROVE",PA,19390,6108691000,"Emergency Department",29,428,"1015 WEST BALTIMORE PIKE
WEST GROVE, PA
(39.822744, -75.887918)",3
171312,"COMANCHE COUNTY HOSPITAL","2ND & FRISCO STREET",COLDWATER,KS,67029,6205822144,"Emergency Department","Not Available","Not Available","2ND &amp; FRISCO STREET
COLDWATER, KS
","Not Available"
390330,"ST LUKE'S HOSPITAL - MONROE CAMPUS","100 ST LUKES LANE",STROUDSBURG,PA,18360,2722121000,"Emergency Department",31,95,"100 ST LUKES LANE
STROUDSBURG, PA
(40.997224, -75.261437)","Not Available"
390266,"GROVE CITY MEDICAL CENTER","631 NORTH BROAD STREET EXT.","GROVE CITY",PA,16127,7244507000,"Emergency Department",11,432,"631 NORTH BROAD STREET EXT.
GROVE CITY, PA
(41.170709, -80.083156)",4
390197,"SACRED HEART HOSPITAL","421 CHEW STREET",ALLENTOWN,PA,18102,6107764900,"Emergency Department",40,5539,"421 CHEW STREET
ALLENTOWN, PA
(40.607987, -75.468045)",2
390265,"JEFFERSON HOSPITAL","565 COAL VALLEY ROAD","JEFFERSON HILLS",PA,15025,4124695000,"Emergency Department",21,412,"565 COAL VALLEY ROAD
JEFFERSON HILLS, PA
(40.319963, -79.933468)",3
390231,"ABINGTON MEMORIAL HOSPITAL","1200 OLD YORK ROAD",ABINGTON,PA,19001,2154812000,"Emergency Department",22,406,"1200 OLD YORK ROAD
ABINGTON, PA
(40.118945, -75.119382)",3
390326,"ST LUKE'S HOSPITAL - ANDERSON CAMPUS","1872 RIVERSIDE CIRCLE",EASTON,PA,18045,6109543850,"Emergency Department",25,382,"1872 RIVERSIDE CIRCLE
EASTON, PA
(40.649171, -75.287979)",5
171318,"SEDAN CITY HOSPITAL","300 NORTH STREET",SEDAN,KS,67361,6207253115,"Emergency Department","Not Available","Not Available","300 NORTH STREET
SEDAN, KS
","Not Available"
391307,"TYRONE HOSPITAL","187 HOSPITAL DRIVE",TYRONE,PA,16686,8146841255,"Emergency Department",17,1315,"187 HOSPITAL DRIVE
TYRONE, PA
(40.674843, -78.252302)",4
390223,"PENN PRESBYTERIAN MEDICAL CENTER","51 NORTH 39TH STREET",PHILADELPHIA,PA,19104,2156628000,"Emergency Department",46,653,"51 NORTH 39TH STREET
PHILADELPHIA, PA
(39.957103, -75.199575)",5
171322,"HAMILTON COUNTY HOSPITAL","700 NORTH HUSER",SYRACUSE,KS,67878,6203847461,"Emergency Department","Not Available","Not Available","700 NORTH HUSER
SYRACUSE, KS
","Not Available"
390222,"RIDDLE MEMORIAL HOSPITAL","1068 WEST BALTIMORE PIKE",MEDIA,PA,19063,6105669400,"Emergency Department",32,384,"1068 WEST BALTIMORE PIKE
MEDIA, PA
(39.914319, -75.429889)",4
171324,"SATANTA DISTRICT HOSPITAL","CHEYENNE & APACHE",SATANTA,KS,67870,6206492761,"Emergency Department","Not Available","Not Available","CHEYENNE &amp; APACHE
SATANTA, KS
","Not Available"
390267,"FORBES HOSPITAL","2570 HAYMAKER ROAD",MONROEVILLE,PA,15146,4128582000,"Emergency Department",15,498,"2570 HAYMAKER ROAD
MONROEVILLE, PA
(40.428425, -79.751254)",3
390199,"PUNXSUTAWNEY AREA HOSPITAL","81 HILLCREST DRIVE",PUNXSUTAWNEY,PA,15767,8149381800,"Emergency Department",18,504,"81 HILLCREST DRIVE
PUNXSUTAWNEY, PA
(40.960153, -79.000359)",4
390233,"HANOVER HOSPITAL","300 HIGHLAND AVE",HANOVER,PA,17331,7176373711,"Emergency Department",26,428,"300 HIGHLAND AVE
HANOVER, PA
(39.807981, -76.983731)",3
390290,"HAHNEMANN UNIVERSITY HOSPITAL","230 NORTH BROAD STREET",PHILADELPHIA,PA,19102,2157627000,"Emergency Department",55,410,"230 NORTH BROAD STREET
PHILADELPHIA, PA
(39.957334, -75.162597)",1
390329,"EINSTEIN MEDICAL CENTER MONTGOMERY","559 WEST GERMANTOWN PIKE","EAST NORRITON",PA,19403,4846621000,"Emergency Department",21,400,"559 WEST GERMANTOWN PIKE
EAST NORRITON, PA
(40.150854, -75.343235)",4
390204,"NAZARETH HOSPITAL","2601 HOLME AVE",PHILADELPHIA,PA,19152,2153356000,"Emergency Department",48,399,"2601 HOLME AVE
PHILADELPHIA, PA
(40.058529, -75.043387)",2
390217,"EXCELA HEALTH FRICK HOSPITAL","508 SOUTH CHURCH STREET","MOUNT PLEASANT",PA,15666,7245471500,"Emergency Department",14,505,"508 SOUTH CHURCH STREET
MOUNT PLEASANT, PA
(40.146213, -79.548136)",3
390268,"MOUNT NITTANY MEDICAL CENTER","1800 EAST PARK AVE","STATE COLLEGE",PA,16803,8142317000,"Emergency Department",17,428,"1800 EAST PARK AVE
STATE COLLEGE, PA
(40.820475, -77.848101)",4
390237,"REGIONAL HOSPITAL OF SCRANTON","746 JEFFERSON AVENUE",SCRANTON,PA,18501,5703487100,"Emergency Department",27,430,"746 JEFFERSON AVENUE
SCRANTON, PA
(41.412827, -75.654071)",2
391300,"GEISINGER JERSEY SHORE HOSPITAL","1020 THOMPSON STREET","JERSEY SHORE",PA,17740,5703983101,"Emergency Department",18,354,"1020 THOMPSON STREET
JERSEY SHORE, PA
(41.201649, -77.267976)",5
171338,"SABETHA COMMUNITY HOSPITAL","14TH & OREGON",SABETHA,KS,66534,7852842121,"Emergency Department",21,177,"14TH &amp; OREGON
SABETHA, KS
","Not Available"
450163,"CHRISTUS SPOHN HOSPITAL KLEBERG","1311 EAST GENERAL CAVAZOS BLVD",KINGSVILLE,TX,78363,3615951661,"Emergency Department",22,405,"1311 EAST GENERAL CAVAZOS BLVD
KINGSVILLE, TX
(27.491419, -97.849552)",2
450087,"NORTH HILLS HOSPITAL","4401 BOOTH CALLOWAY ROAD","NORTH RICHLAND HILLS",TX,76180,8172551000,"Emergency Department",4,467,"4401 BOOTH CALLOWAY ROAD
NORTH RICHLAND HILLS, TX
(32.829476, -97.212234)",3
390263,"LEHIGH VALLEY HOSPITAL - MUHLENBERG","2545 SCHOENERSVILLE ROAD",BETHLEHEM,PA,18017,6104022273,"Emergency Department",20,1582,"2545 SCHOENERSVILLE ROAD
BETHLEHEM, PA
(40.646372, -75.406927)",4
390203,"DOYLESTOWN HOSPITAL","595 WEST STATE ST",DOYLESTOWN,PA,18901,2153452200,"Emergency Department",26,376,"595 WEST STATE ST
DOYLESTOWN, PA
(40.302543, -75.149449)",5
390201,"LEHIGH VALLEY HOSPITAL - POCONO","206 EAST BROWN STREET","EAST STROUDSBURG",PA,18301,5704214000,"Emergency Department",37,587,"206 EAST BROWN STREET
EAST STROUDSBURG, PA
(40.992284, -75.174327)",4
390225,"WELLSPAN EPHRATA COMMUNITY HOSPITAL","169 MARTIN AVENUE",EPHRATA,PA,17522,7177330311,"Emergency Department",54,442,"169 MARTIN AVENUE
EPHRATA, PA
(40.186866, -76.184268)",2
171344,"WILSON MEDICAL CENTER","REECE CAMPUS 2600 OTTAWA ROAD",NEODESHA,KS,66757,6203258369,"Emergency Department",8,1117,"REECE CAMPUS 2600 OTTAWA ROAD
NEODESHA, KS
",4
450194,"EAST TEXAS MEDICAL CENTER JACKSONVILLE","501 S RAGSDALE",JACKSONVILLE,TX,75766,9035415000,"Emergency Department",24,333,"501 S RAGSDALE
JACKSONVILLE, TX
(31.96124, -95.270449)",4
390236,"GUTHRIE TOWANDA MEMORIAL HOSPITAL","91 HOSPITAL DRIVE",TOWANDA,PA,18848,5702652191,"Emergency Department",19,372,"91 HOSPITAL DRIVE
TOWANDA, PA
(41.783796, -76.448602)",3
450154,"VAL VERDE REGIONAL MEDICAL CENTER","801 BEDELL AVE","DEL RIO",TX,78840,8307758566,"Emergency Department",28,2305,"801 BEDELL AVE
DEL RIO, TX
(29.374425, -100.893034)",3
390198,"MILLCREEK COMMUNITY HOSPITAL","5515 PEACH STREET",ERIE,PA,16509,8148644031,"Emergency Department",10,383,"5515 PEACH STREET
ERIE, PA
(42.074141, -80.093735)",3
390304,"ROXBOROUGH MEMORIAL HOSPITAL","5800 RIDGE AVE",PHILADELPHIA,PA,19128,2154839900,"Emergency Department",19,517,"5800 RIDGE AVE
PHILADELPHIA, PA
(40.028518, -75.21028)",2
390270,"GEISINGER WYOMING VALLEY MEDICAL CENTER","1000 EAST MOUNTAIN BOULEVARD","WILKES BARRE",PA,18711,5708267300,"Emergency Department",17,759,"1000 EAST MOUNTAIN BOULEVARD
WILKES BARRE, PA
(41.256997, -75.811717)",3
390256,"MILTON S HERSHEY MEDICAL CENTER","500 UNIVERSITY DRIVE",HERSHEY,PA,17033,7175318521,"Emergency Department",26,548,"500 UNIVERSITY DRIVE
HERSHEY, PA
(40.265932, -76.674557)",4
390211,"SHARON REGIONAL HEALTH SYSTEM","740 EAST STATE STREET",SHARON,PA,16146,7249833800,"Emergency Department",18,287,"740 EAST STATE STREET
SHARON, PA
(41.233009, -80.495487)",3
450132,"MEDICAL CENTER HOSPITAL","500 W 4TH STREET",ODESSA,TX,79761,4326404000,"Emergency Department",38,966,"500 W 4TH STREET
ODESSA, TX
(31.844399, -102.37491)",1
450130,"NIX HEALTH CARE SYSTEM","414 NAVARRO, SUITE 600","SAN ANTONIO",TX,78205,2102712188,"Emergency Department",15,470,"414 NAVARRO, SUITE 600
SAN ANTONIO, TX
(29.425577, -98.489718)",3
450211,"CHI ST LUKES HEALTH MEMORIAL LUFKIN","1201 WEST FRANK STREET",LUFKIN,TX,75901,9366348111,"Emergency Department",41,376,"1201 WEST FRANK STREET
LUFKIN, TX
(31.337324, -94.742481)",3
450135,"TEXAS HEALTH HARRIS METHODIST FORT WORTH","1301 PENNSYLVANIA AVENUE","FORT WORTH",TX,76104,8172502100,"Emergency Department",21,442,"1301 PENNSYLVANIA AVENUE
FORT WORTH, TX
(32.73848, -97.339313)",2
450184,"MEMORIAL HERMANN HOSPITAL SYSTEM","1635  NORTH LOOP WEST",HOUSTON,TX,77008,7134486796,"Emergency Department",21,2099,"1635 NORTH LOOP WEST
HOUSTON, TX
(29.812266, -95.430899)",4
450107,"LAS PALMAS MEDICAL CENTER","1801 NORTH OREGON STREET","EL PASO",TX,79902,9155211200,"Emergency Department",5,573,"1801 NORTH OREGON STREET
EL PASO, TX
(31.770483, -106.498753)",2
450072,"BRAZOSPORT REGIONAL HEALTH SYSTEM","100 MEDICAL DRIVE","LAKE JACKSON",TX,77566,9792974411,"Emergency Department",16,475,"100 MEDICAL DRIVE
LAKE JACKSON, TX
(29.03057, -95.451623)",3
450203,"WEATHERFORD REGIONAL MEDICAL CENTER","713 E ANDERSON ST",WEATHERFORD,TX,76086,8175991190,"Emergency Department",13,431,"713 E ANDERSON ST
WEATHERFORD, TX
(32.747472, -97.785369)",4
450108,"CONNALLY MEMORIAL MEDICAL CENTER","499 10TH STREET",FLORESVILLE,TX,78114,8303931300,"Emergency Department",22,431,"499 10TH STREET
FLORESVILLE, TX
(29.159429, -98.173205)",4
450058,"BAPTIST MEDICAL CENTER","111 DALLAS STREET","SAN ANTONIO",TX,78205,2102978256,"Emergency Department",50,394,"111 DALLAS STREET
SAN ANTONIO, TX
(29.432877, -98.492773)",3
450137,"BAYLOR SCOTT AND WHITE ALL SAINTS MEDICAL CENTER","1400 EIGHTH AVE","FORT WORTH",TX,76104,8179262544,"Emergency Department",22,345,"1400 EIGHTH AVE
FORT WORTH, TX
(32.730288, -97.343729)",5
450176,"MISSION REGIONAL MEDICAL CENTER","900 SOUTH BRYAN ROAD",MISSION,TX,78572,9563239000,"Emergency Department",12,380,"900 SOUTH BRYAN ROAD
MISSION, TX
(26.19672, -98.312642)",4
450155,"HEREFORD REGIONAL MEDICAL CENTER","801 EAST THIRD",HEREFORD,TX,79045,8063642141,"Emergency Department",27,389,"801 EAST THIRD
HEREFORD, TX
(34.821162, -102.3902)",4
450068,"MEMORIAL HERMANN TEXAS MEDICAL CENTER","6411 FANNIN",HOUSTON,TX,77030,7137043700,"Emergency Department",42,407,"6411 FANNIN
HOUSTON, TX
(29.713684, -95.397627)",2
450090,"NORTH TEXAS MEDICAL CENTER","1900 HOSPITAL BLVD",GAINESVILLE,TX,76240,9406128600,"Emergency Department",20,484,"1900 HOSPITAL BLVD
GAINESVILLE, TX
(33.645356, -97.161976)",3
450124,"DELL SETON  MED CENTER AT THE UNIVERSITY OF TX","601 E 15TH STREET",AUSTIN,TX,78701,5123247000,"Emergency Department",24,390,"601 E 15TH STREET
AUSTIN, TX
(30.275055, -97.732977)",2
450152,"METROPLEX HOSPITAL","2201 S CLEAR CREEK ROAD",KILLEEN,TX,76542,2545267523,"Emergency Department",44,418,"2201 S CLEAR CREEK ROAD
KILLEEN, TX
(31.11335, -97.799519)",3
450148,"TEXAS HEALTH HARRIS METHODIST HOSPITAL CLEBURNE","201 WALLS DRIVE",CLEBURNE,TX,76033,8176412551,"Emergency Department",27,441,"201 WALLS DRIVE
CLEBURNE, TX
(32.330845, -97.439189)",4
450187,"SCOTT & WHITE HOSPITAL BRENHAM","700 MEDICAL PARKWAY",BRENHAM,TX,77833,9798366173,"Emergency Department",15,427,"700 MEDICAL PARKWAY
BRENHAM, TX
(30.145082, -96.398937)",4
450193,"CHI ST LUKE'S HEALTH BAYLOR COLLEGE OF MEDICINE ME","6720 BERTNER",HOUSTON,TX,77030,8323551000,"Emergency Department",17,408,"6720 BERTNER
HOUSTON, TX
(29.708246, -95.399172)",2
450083,"EAST TEXAS MEDICAL CENTER","1000 SOUTH BECKHAM STREET",TYLER,TX,75701,9035970351,"Emergency Department",33,753,"1000 SOUTH BECKHAM STREET
TYLER, TX
(32.338102, -95.291862)",3
450200,"WADLEY REGIONAL MEDICAL CENTER","1000 PINE STREET",TEXARKANA,TX,75501,9037988000,"Emergency Department",28,434,"1000 PINE STREET
TEXARKANA, TX
(33.428482, -94.047188)",3
450133,"MIDLAND MEMORIAL HOSPITAL","400 ROSALIND REDFERN GROVER PARKWAY",MIDLAND,TX,79701,4326851111,"Emergency Department",20,432,"400 ROSALIND REDFERN GROVER PARKWAY
MIDLAND, TX
(31.997494, -102.099976)",3
450147,"DETAR HEALTHCARE SYSTEM","506 E SAN ANTONIO ST",VICTORIA,TX,77902,3615757441,"Emergency Department",15,427,"506 E SAN ANTONIO ST
VICTORIA, TX
(28.807549, -97.00021)",3
450097,"BAYSHORE MEDICAL CENTER","4000 SPENCER HWY",PASADENA,TX,77504,7133591000,"Emergency Department",8,526,"4000 SPENCER HWY
PASADENA, TX
(29.665163, -95.183799)",2
450064,"TEXAS HEALTH ARLINGTON MEMORIAL HOSPITAL","800 W RANDOL MILL RD",ARLINGTON,TX,76012,8175486100,"Emergency Department",28,443,"800 W RANDOL MILL RD
ARLINGTON, TX
(32.750126, -97.116086)",3
450144,"PERMIAN REGIONAL MEDICAL CENTER ANDREWS COUNTY HO","720 HOSPITAL DRIVE",ANDREWS,TX,79714,4325232200,"Emergency Department",39,411,"720 HOSPITAL DRIVE
ANDREWS, TX
(32.337424, -102.546866)",3
171382,"ATCHISON HOSPITAL","800 RAVIN HILL DRIVE",ATCHISON,KS,66002,9133605581,"Emergency Department","Not Available","Not Available","800 RAVIN HILL DRIVE
ATCHISON, KS
",3
450235,"MEMORIAL HOSPITAL","1110 NORTH SARAH DEWITT DRIVE",GONZALES,TX,78629,8306727581,"Emergency Department",28,284,"1110 NORTH SARAH DEWITT DRIVE
GONZALES, TX
(29.515895, -97.428868)",3
180010,"SAINT JOSEPH HOSPITAL","ONE SAINT JOSEPH DRIVE",LEXINGTON,KY,40504,8593131000,"Emergency Department",26,265,"ONE SAINT JOSEPH DRIVE
LEXINGTON, KY
",1
450085,"GRAHAM REGIONAL MEDICAL CENTER","1301 MONTGOMERY ROAD",GRAHAM,TX,76450,9405493400,"Emergency Department",17,383,"1301 MONTGOMERY ROAD
GRAHAM, TX
(33.089973, -98.584356)",3
450162,"GRACE MEDICAL CENTER","2412 50TH ST",LUBBOCK,TX,79412,8067884100,"Emergency Department",39,2607,"2412 50TH ST
LUBBOCK, TX
(33.548786, -101.869098)",4
450196,"PARIS REGIONAL MEDICAL CENTER","820 CLARKSVILLE ST",PARIS,TX,75460,9037854521,"Emergency Department",18,2984,"820 CLARKSVILLE ST
PARIS, TX
(33.66039, -95.547478)",2
450080,"TITUS REGIONAL MEDICAL CENTER","2001 N JEFFERSON","MOUNT PLEASANT",TX,75455,9035776000,"Emergency Department",28,419,"2001 N JEFFERSON
MOUNT PLEASANT, TX
(33.175402, -94.970433)",3
450192,"HILL REGIONAL HOSPITAL","101 CIRCLE DRIVE",HILLSBORO,TX,76645,2545808500,"Emergency Department",21,427,"101 CIRCLE DRIVE
HILLSBORO, TX
(32.011912, -97.099153)",3
450056,"SETON MEDICAL CENTER AUSTIN","1201 W 38TH ST",AUSTIN,TX,78705,5123241000,"Emergency Department",26,403,"1201 W 38TH ST
AUSTIN, TX
(30.306154, -97.745218)",3
450219,"BAYLOR SCOTT & WHITE MEDICAL CENTER - LLANO","200 W OLLIE",LLANO,TX,78643,3252475040,"Emergency Department",8,416,"200 W OLLIE
LLANO, TX
(30.743345, -98.677996)",3
450306,"STAMFORD MEMORIAL HOSPITAL","1601 COLUMBIA STREET",STAMFORD,TX,79553,3257732725,"Emergency Department",20,295,"1601 COLUMBIA STREET
STAMFORD, TX
(32.92823, -99.785114)","Not Available"
